temperature,humidity,ph,MQ135 Value (ppm),Moisture,label
27.87317436,91.14849627,6.484799661,291,650,muskmelon
28.96586565,90.71832938,6.566759102,354,660,muskmelon
28.87726019,92.48839665,6.170520518,258,670,muskmelon
29.17052093,94.19790371,6.012480351,265,680,muskmelon
29.34033587,90.01506395,6.541150335,222,690,muskmelon
29.07265321,91.91533173,6.341400922,261,700,muskmelon
28.68275966,92.50969311,6.150686364,302,710,muskmelon
28.92705913,91.39356832,6.438008153,294,720,muskmelon
27.99901833,91.64193051,6.547041903,240,730,muskmelon
27.59350075,91.79742953,6.399891457,347,740,muskmelon
29.87331077,90.60932469,6.186770318,340,750,muskmelon
28.55852465,90.45773041,6.159020864,259,760,muskmelon
29.19378695,91.46241065,6.660954816,381,770,muskmelon
27.98780984,92.78226196,6.504906979,365,780,muskmelon
28.05380704,91.81758779,6.706053225,227,790,muskmelon
27.3506296,94.2911951,6.067665498,355,800,muskmelon
29.34081108,94.5513539,6.419083092,383,810,muskmelon
28.61475136,94.22253035,6.39637861,392,820,muskmelon
27.04863538,91.34685096,6.375923383,230,830,muskmelon
29.5275305,94.57459443,6.700337732,321,840,muskmelon
28.50416396,93.46806467,6.565312653,269,850,muskmelon
28.89578588,94.78993038,6.286515359,255,860,muskmelon
27.04927452,91.3821731,6.448061578,298,870,muskmelon
28.96017885,91.69532178,6.585872508,293,880,muskmelon
22.75088787,90.69489172,5.521466996,260,890,apple
23.8494014,94.34814995,6.133220586,256,900,apple
22.60800988,94.58900601,6.226289556,249,910,apple
21.18667419,91.13435689,6.321152192,214,920,apple
23.41044706,91.69913296,5.587905967,389,930,apple
22.86006627,93.12859895,5.824151693,320,940,apple
22.48403042,93.40819246,5.772179946,330,950,apple
22.02775403,92.96129462,5.790993052,288,960,apple
21.91191314,91.68748063,6.499226821,354,970,apple
23.71059131,93.27392415,5.658473817,292,980,apple
21.37784654,92.72043743,5.573241391,274,990,apple
22.84852833,94.32130209,6.079497202,316,1000,apple
23.1094265,92.79630809,6.383180271,358,1010,apple
23.25230817,94.54128292,5.867420996,353,1020,apple
23.67287749,90.4935574,5.708418722,380,10,apple
23.76881552,90.59810302,5.7983508,328,20,apple
23.34386401,91.47684705,6.28188384,225,30,apple
22.63946441,90.18451645,5.697945522,357,40,apple
22.45696744,94.76285385,5.605934087,364,50,apple
22.96388477,93.58065995,5.85648105,354,60,apple
21.07273439,93.56585985,6.041053829,233,70,apple
22.44075021,92.70785115,5.685062404,385,80,apple
22.71271308,90.45261746,5.669489065,335,90,apple
21.70416965,93.44006288,5.751707342,328,100,apple
22.43324518,92.48667725,5.800448951,337,110,apple
21.25941052,92.84416234,5.821347769,271,120,apple
22.9215706,94.89613443,6.28022267,370,130,apple
22.81212536,91.51861705,6.027314401,295,140,apple
21.12152071,90.6878768,5.636687393,221,150,apple
21.11478672,90.31528693,5.559363609,233,160,apple
23.59997268,90.97597665,5.596449493,295,170,apple
23.12652652,94.71203306,5.893492999,312,180,apple
22.98458907,93.3204487,5.875718516,314,190,apple
22.12659387,90.97818277,6.386021424,380,200,apple
22.53779727,91.48135786,5.710819862,363,210,apple
22.49095104,91.70292746,5.795985716,356,220,apple
22.35548159,94.47811755,6.046673619,219,230,apple
22.20700989,93.50574163,6.443382913,314,240,apple
22.44516988,94.73763514,5.617227184,288,250,apple
22.76643029,92.12438519,6.442289294,300,260,apple
22.19109412,90.02575116,6.162034371,268,270,apple
23.6119202,91.70293849,5.812781806,204,280,apple
23.86087054,94.92048112,5.765015126,294,290,apple
21.42177231,92.62665309,6.184922574,201,300,apple
22.36629253,90.78572467,5.739652177,294,310,apple
23.99686172,91.61001707,5.824778636,308,320,apple
21.80129837,92.73446667,5.554823557,222,330,apple
23.80436344,92.80441624,6.024248787,317,340,apple
23.71475278,91.53331177,5.631333387,391,350,apple
23.34467359,90.37981478,5.811975094,254,360,apple
22.31253665,90.03577124,5.730557448,205,370,apple
23.50201428,92.21083961,5.66999105,366,380,apple
23.46260321,91.45665004,5.682751473,200,390,apple
23.06204373,92.39544055,6.245858905,313,400,apple
22.47420512,91.22759742,6.017370134,250,410,apple
22.69780133,92.82223419,5.53456749,218,420,apple
23.66682067,93.90191078,5.952367662,279,430,apple
22.50050273,92.45878335,6.126436584,288,440,apple
23.83053666,90.84422164,6.406818518,276,450,apple
23.64142354,93.74461474,6.155939453,321,460,apple
21.41363812,92.99124545,5.878568981,248,470,apple
22.85267372,94.5764581,5.935336308,324,480,apple
22.98208095,93.84505029,5.971332179,315,490,apple
21.19909519,90.80819418,5.67130617,385,500,apple
23.87192332,90.49939035,5.882155988,236,510,apple
21.0365275,94.33919546,6.08551916,225,520,apple
22.61711614,93.51978375,5.90402645,314,530,apple
21.45278675,90.74531921,6.110218826,261,540,apple
22.81227579,92.12992101,6.212302608,336,550,apple
21.98141856,91.12719303,6.142803397,274,560,apple
22.52709326,92.54780429,6.365972688,240,570,apple
22.35628673,91.92360477,6.264202804,393,580,apple
21.19852186,92.15595143,6.276198595,298,590,apple
23.8812458,93.45067555,5.514253142,315,600,apple
22.78234161,94.36803516,5.682343744,251,610,apple
22.19055385,92.43764169,5.830892252,223,620,apple
22.91430043,90.70475565,5.603413172,398,630,apple
23.08950736,90.22507299,6.0967531,304,640,apple
21.72484506,92.83975602,6.056529526,303,650,apple
22.44307715,91.59234006,6.160267496,315,660,apple
21.1316077,91.95769858,5.814434775,351,670,apple
22.71750705,92.25479855,5.987262638,223,680,apple
23.75033085,92.88160462,5.570020684,212,690,apple
23.76121837,93.661643,5.965551311,363,700,apple
22.13450646,94.67695747,6.062356467,378,710,apple
21.17089176,90.23730166,5.895319002,229,720,apple
22.36238282,91.15761594,6.119432215,261,730,apple
22.77856513,92.70124029,5.624203283,372,740,apple
21.22503442,90.09877774,5.52078314,267,750,apple
23.15791104,90.34396882,5.731535258,223,760,apple
22.42776057,93.91722423,5.893490899,269,770,apple
23.64082979,90.95257927,5.560521058,207,780,apple
22.29423493,90.69033986,6.222390798,217,790,apple
23.35225078,90.90054697,6.071255131,337,800,apple
22.03911546,94.58075845,6.231950009,389,810,apple
23.80593812,92.48879468,5.889480679,277,820,apple
22.31944084,90.85174383,5.732757516,261,830,apple
22.14464104,93.82567435,6.400321212,363,840,apple
23.65167552,94.50528753,6.496934492,363,850,apple
22.16939473,90.27185592,6.229498836,358,860,apple
15.78144173,92.51077745,6.354006744,235,10,orange
26.03097313,91.50819306,7.511755068,332,20,orange
13.36050601,91.35608208,7.335158382,380,30,orange
18.87957654,92.04304496,7.813916603,359,40,orange
29.47741671,91.57802915,7.129136941,291,50,orange
28.06903173,92.91487288,6.079998496,271,60,orange
25.66901098,92.04670813,7.408939392,323,70,orange
29.77149434,92.00719952,7.207991261,328,80,orange
30.55472573,90.90343769,7.189259647,236,90,orange
23.96147583,90.26408017,7.365338111,287,100,orange
23.98289638,91.5473145,7.455991072,219,110,orange
25.26052689,90.31153735,6.822282114,300,120,orange
31.08368929,90.14362642,7.028746406,217,130,orange
14.78003032,91.22062116,6.118430299,308,140,orange
26.56608303,94.45239715,6.285312759,229,150,orange
24.85903405,94.39000473,6.559236744,288,160,orange
34.51465139,93.63812684,7.163245982,312,170,orange
24.12188673,90.72351622,6.945562889,339,180,orange
23.85340379,90.10522549,7.474710503,214,190,orange
24.60297538,91.28408653,7.601189843,203,200,orange
15.63211033,94.25966183,7.561143224,299,210,orange
19.33516809,91.97978938,6.361671475,342,220,orange
28.2620488,91.98317355,6.929216014,294,230,orange
22.67594476,93.36348717,7.477935216,362,240,orange
21.03200078,92.9641969,7.684420446,373,250,orange
33.23453301,91.06053924,7.825531916,235,260,orange
22.30318989,92.15987039,6.438668989,295,270,orange
11.50322938,94.8933184,6.946354724,324,280,orange
14.34320488,94.35734702,7.994465371,384,290,orange
33.1056981,93.48447453,7.434118807,357,300,orange
30.49183837,90.4582865,7.781988584,226,310,orange
30.25578031,92.03272799,6.052318465,238,320,orange
12.22816189,90.26457428,7.106650373,347,330,orange
10.01081312,90.22399223,6.22094286,324,340,orange
22.79196751,90.60901895,6.420457311,342,350,orange
20.18432263,90.65458473,6.969249676,215,360,orange
30.72119881,94.01331956,6.011302181,242,370,orange
24.35590861,92.39651663,6.600948788,324,380,orange
21.21306973,91.35349216,7.817846496,238,390,orange
10.78689755,91.38411917,6.8198271,322,400,orange
11.89925671,91.34663797,7.291405641,256,410,orange
22.56664172,93.37488907,7.598729065,358,420,orange
18.86883219,93.24688124,6.157135092,215,430,orange
17.34083741,93.04897191,7.1917274,261,440,orange
34.90665289,92.87820148,7.418761774,374,450,orange
24.53610067,91.90997228,6.488221135,217,460,orange
13.8377282,91.74780462,6.044167236,360,470,orange
22.3551049,93.52211892,6.010391864,211,480,orange
34.74004942,93.12316972,6.949838549,368,490,orange
11.54785707,94.14861001,7.907956251,394,500,orange
23.13338811,91.94670335,7.639788459,364,510,orange
29.98364695,94.55239717,7.53350946,309,520,orange
20.87947369,90.93756231,6.251586885,200,530,orange
17.24944623,91.13772765,6.543191814,270,540,orange
15.83388699,91.68293851,7.651225301,255,550,orange
23.01014302,91.11764246,6.708889665,251,560,orange
16.39624284,92.18151927,6.625538653,308,570,orange
24.45132792,93.10527686,6.528354932,254,580,orange
31.87859192,91.15248149,6.450640306,380,590,orange
31.34920143,91.48247612,7.181907673,389,600,orange
18.05142392,90.03969587,7.016482298,347,610,orange
30.84835031,92.86773675,6.388617138,362,620,orange
22.45616931,91.52781832,7.57125447,348,630,orange
13.70319166,90.95589386,7.609348255,254,640,orange
20.48954522,93.72485075,7.137136973,397,650,orange
13.20844373,94.02769434,6.354022554,374,660,orange
32.31944397,93.67804556,6.196907944,326,670,orange
20.68185224,90.91510525,7.829507245,202,680,orange
31.52675982,90.50621806,6.395258356,282,690,orange
25.35467646,91.81183218,7.992041984,245,700,orange
17.66545409,91.69865887,6.583411671,323,710,orange
12.59093977,91.81668769,6.206053072,371,720,orange
11.86631922,93.68394562,6.976997772,229,730,orange
11.03367937,92.22706805,6.562594972,245,740,orange
25.2990432,94.96419851,7.260416405,366,750,orange
32.23797837,90.15406807,6.460044778,310,760,orange
17.68408797,94.35815354,6.699164936,291,770,orange
10.2708877,90.19147747,7.401121811,354,780,orange
17.22034507,94.78797376,6.912033409,258,790,orange
19.667056,90.50096668,7.764040111,265,800,orange
10.35609594,93.75652041,7.796034006,222,810,orange
27.255435,91.71369387,6.969883483,261,820,orange
34.5917846,92.13229786,6.730757538,302,830,orange
32.39523995,94.51768464,6.601395755,294,840,orange
10.16431299,91.22320999,6.465913274,240,850,orange
21.49118657,93.43949693,6.41354791,347,860,orange
16.53460397,94.76759975,6.475275337,340,870,orange
31.8520694,90.12220323,6.407715561,259,880,orange
28.04799508,90.00621688,6.550814117,381,890,orange
31.75048899,94.59551226,7.36220835,365,900,orange
29.07412717,93.27189064,7.36549204,227,910,orange
19.14381903,90.71037456,7.8546243,355,920,orange
16.14820285,91.4448027,7.995848977,383,930,orange
34.05296914,92.05811721,6.725600855,392,940,orange
34.51423957,90.56151463,7.786725333,230,950,orange
32.71748548,90.54608254,7.656978112,321,960,orange
25.16296632,92.54736032,7.105904818,269,970,orange
27.68167318,94.47316879,7.199106204,255,980,orange
21.35093384,90.9492967,7.871063004,298,990,orange
11.69894639,93.25638873,7.566165721,293,1000,orange
35.21462816,91.49725058,6.793245417,260,1010,papaya
42.39413392,90.79028064,6.576261427,256,1020,papaya
38.4191628,91.14220381,6.751452932,249,10,papaya
35.33294932,92.11508608,6.560743093,214,20,papaya
42.92325255,90.07600528,6.938313356,389,30,papaya
33.83508569,92.85470152,6.991626158,320,40,papaya
33.20258348,92.76437927,6.977700268,330,50,papaya
23.48546973,93.71043692,6.833768535,288,60,papaya
29.33710543,90.81781439,6.739170045,354,70,papaya
40.21199348,94.50766912,6.993473247,292,80,papaya
42.13473976,91.70445386,6.757470637,274,90,papaya
32.86316618,91.4618874,6.850663232,316,100,papaya
29.80744318,91.38048469,6.74274935,358,110,papaya
31.56213762,93.0484859,6.506120752,353,120,papaya
36.32268069,93.06134398,6.98992719,380,130,papaya
37.13165026,94.60761797,6.69215564,328,140,papaya
38.4418717,93.63739039,6.544029776,225,150,papaya
32.66160599,90.78931681,6.927803911,357,160,papaya
27.92765919,91.55594211,6.721835879,364,170,papaya
39.01793345,91.48815629,6.99223441,354,180,papaya
32.51247398,94.65904123,6.704204398,233,190,papaya
38.72382798,91.72514851,6.702424548,385,200,papaya
43.30204933,92.83405443,6.641098708,335,210,papaya
27.58548913,90.72526502,6.585346229,328,220,papaya
40.78881819,92.90951393,6.563134737,337,230,papaya
23.19451074,91.40301608,6.502289473,271,240,papaya
32.68067385,92.61715632,6.800321319,370,250,papaya
34.28879307,93.61082872,6.721130543,295,260,papaya
39.30050027,94.16193416,6.574677594,221,270,papaya
39.73149053,91.12220596,6.919342407,233,280,papaya
39.23342464,91.25589286,6.519779583,295,290,papaya
27.34734861,94.17756725,6.687088098,312,300,papaya
40.76998685,92.09278584,6.747975732,314,310,papaya
26.26559543,90.79668055,6.65149129,380,320,papaya
28.12971499,93.3210737,6.502675132,363,330,papaya
34.2804607,90.55561637,6.825371185,356,340,papaya
33.7960155,93.00754254,6.99104104,219,350,papaya
31.53243779,90.87394933,6.511624841,314,360,papaya
42.30495821,90.51431779,6.93172108,288,370,papaya
24.63676897,90.61964344,6.712772333,300,380,papaya
28.28222883,91.37059792,6.63016515,268,390,papaya
24.48620746,92.98254537,6.761953186,204,400,papaya
42.84609252,94.63548176,6.691202286,294,410,papaya
43.67549305,93.10887229,6.608667684,201,420,papaya
42.07213781,92.92203105,6.840802254,294,430,papaya
33.46873719,92.12746225,6.834808348,308,440,papaya
31.7018373,91.66232213,6.953439161,222,450,papaya
41.41968393,90.03863107,6.665024508,317,460,papaya
42.54744013,94.94482086,6.662875839,391,470,papaya
28.91842453,94.63676767,6.678695788,254,480,papaya
43.08022702,93.90305729,6.54277684,205,490,papaya
29.20300896,93.96834049,6.839443833,366,500,papaya
41.04224355,91.37258067,6.805277038,200,510,papaya
25.62446619,93.18240298,6.762522087,313,520,papaya
35.32876402,91.06138506,6.678449318,250,530,papaya
24.42561272,92.27749066,6.577192175,218,540,papaya
31.18298415,90.21646909,6.734005648,279,550,papaya
31.88342554,91.3256535,6.524459342,288,560,papaya
42.93368602,91.1756748,6.501521192,276,570,papaya
23.11407669,94.31994776,6.758479569,321,580,papaya
24.87212063,93.90560147,6.676578778,248,590,papaya
43.36051537,93.35191636,6.941496806,324,600,papaya
26.83054058,90.75379971,6.864143752,315,610,papaya
30.42012134,93.12659793,6.583528529,385,620,papaya
28.64555584,93.22642604,6.751747609,236,630,papaya
32.50037548,93.47888842,6.893509446,225,640,papaya
43.03714283,94.6428898,6.720744449,314,650,papaya
30.10773379,90.34546355,6.827812549,261,660,papaya
23.69212243,93.61055571,6.912299695,336,670,papaya
35.67667332,93.30641944,6.586107335,274,680,papaya
27.71948962,94.43877142,6.827305908,240,690,papaya
35.26824831,92.38282957,6.821774589,393,700,papaya
23.16855863,90.78821158,6.656458831,298,710,papaya
33.08706051,92.25197542,6.770384816,315,720,papaya
37.4620912,90.44967809,6.933809743,251,730,papaya
38.73218907,94.73613484,6.579441304,223,740,papaya
32.57720726,92.74889453,6.92791761,398,750,papaya
38.38231475,93.10378595,6.985804083,304,760,papaya
42.93605359,90.09448142,6.612429546,303,770,papaya
25.65492304,92.74501561,6.813383387,315,780,papaya
37.58899717,91.99740365,6.9677596,351,790,papaya
29.60718808,93.15642801,6.57398033,223,800,papaya
25.34756111,93.02871078,6.803094965,212,810,papaya
25.9300384,93.02357765,6.964955435,363,820,papaya
32.76795887,94.57377401,6.764213299,378,830,papaya
29.02328049,90.20396783,6.617703178,229,840,papaya
40.00439101,90.17015833,6.52711001,261,850,papaya
33.32315744,91.25271223,6.709668804,372,860,papaya
31.22790131,94.94021378,6.620729882,267,870,papaya
26.68386496,92.9585411,6.583760499,223,880,papaya
24.70528368,90.14732171,6.676407337,269,890,papaya
38.2016825,93.97379963,6.751298936,207,900,papaya
36.56769731,93.79503425,6.867554147,217,910,papaya
26.05375792,93.69111672,6.742490027,337,920,papaya
31.29986342,92.76039164,6.986228647,389,930,papaya
40.10207731,94.35110201,6.979102243,277,940,papaya
38.58954491,91.58076549,6.825664782,261,950,papaya
41.31330062,91.1508798,6.617066674,363,960,papaya
37.03551903,91.79430166,6.551892638,363,970,papaya
23.0124018,91.07355541,6.598860305,358,980,papaya
26.7627493,92.86056895,6.420018717,235,990,coconut
25.61294367,94.3138837,5.740054567,332,1000,coconut
28.130115,95.64807631,5.686972967,380,1010,coconut
25.02887163,91.53720922,6.293662363,359,1020,coconut
27.79797651,99.64573002,6.381975465,291,10,coconut
29.25902906,95.11294697,5.542169139,271,20,coconut
27.10134661,93.69979946,5.551963184,323,30,coconut
25.84726298,90.92669463,5.860740481,328,40,coconut
26.58580443,90.98617591,5.558807063,236,50,coconut
28.38503882,99.18843684,5.55771171,287,60,coconut
28.43647052,91.81320717,5.568365926,219,70,coconut
28.27298134,96.93649473,6.07071786,300,80,coconut
27.00648436,96.46168931,5.627860549,217,90,coconut
27.63551259,99.34854917,6.38488418,308,100,coconut
26.29644905,99.65809151,5.685889066,229,110,coconut
27.1326009,95.23797989,6.234458417,288,120,coconut
25.56567803,97.61361544,6.443168642,312,130,coconut
25.94951662,93.40548703,5.842317989,339,140,coconut
28.03380598,95.01630593,5.955742971,214,150,coconut
29.12859129,91.30924833,5.741367375,203,160,coconut
27.0828252,97.00155491,5.948342571,299,170,coconut
28.11321494,90.01734526,6.387067562,342,180,coconut
27.5136304,94.18955816,5.562911913,294,190,coconut
27.63834933,95.48763389,5.85971872,362,200,coconut
29.01256899,94.01014388,6.282955073,373,210,coconut
26.58413917,95.78923137,6.25449571,235,220,coconut
28.28905147,97.00396405,5.973853124,295,230,coconut
28.69164799,96.65248672,6.081568052,324,240,coconut
29.70931288,96.30484325,6.37466756,384,250,coconut
27.14865285,96.66355213,6.027707171,357,260,coconut
29.28725038,91.95614918,5.868285082,226,270,coconut
25.06871967,93.31410447,6.205931638,238,280,coconut
26.92449525,91.20106019,5.570745386,347,290,coconut
28.27804288,93.64761266,6.095261013,324,300,coconut
29.18032562,92.73041222,6.025789594,342,310,coconut
28.3575072,91.64509299,5.542873799,215,320,coconut
29.38072512,93.27565685,6.366219551,242,330,coconut
25.39241091,98.08951196,5.579845008,324,340,coconut
26.31270635,98.62048026,5.804965067,238,350,coconut
29.52501367,91.91185319,6.121005506,322,360,coconut
28.83214859,92.17170353,6.000248647,256,370,coconut
28.48444906,97.76865458,5.820978791,358,380,coconut
28.74013335,93.39676499,5.620733794,215,390,coconut
25.00872392,95.59224018,6.001936419,261,400,coconut
29.8690834,91.14723422,6.305740522,374,410,coconut
27.54273211,94.59086121,6.362544111,217,420,coconut
26.52166434,98.38227669,5.588655387,360,430,coconut
25.03512351,95.89739958,6.182232762,211,440,coconut
29.20394909,95.66997327,5.959493188,368,450,coconut
27.05826457,91.10510371,5.677282678,394,460,coconut
26.18552389,96.96637916,5.612122797,364,470,coconut
27.59376845,92.48519606,6.206077742,309,480,coconut
25.76011662,94.65830608,5.764812076,200,490,coconut
28.87862994,95.11320315,6.203376525,270,500,coconut
26.50908611,94.48414544,6.143662699,255,510,coconut
26.87037587,91.72546257,6.100429497,251,520,coconut
27.57283516,94.90485697,5.708409601,308,530,coconut
28.05912437,98.3670985,5.868255858,254,540,coconut
29.51611558,92.56492864,6.461225827,380,550,coconut
28.96318258,95.16333673,6.165084855,389,560,coconut
25.09897688,92.36099489,6.047044342,347,570,coconut
27.1872282,92.19906776,6.137102505,362,580,coconut
29.03065024,90.79093862,5.894027065,348,590,coconut
27.754298,95.94643831,5.56222383,254,600,coconut
27.31155708,99.96906006,5.832608028,397,610,coconut
28.84270971,99.64328526,6.218571874,374,620,coconut
26.61423461,96.97300803,6.142010637,326,630,coconut
29.70143197,95.65754365,6.078807239,202,640,coconut
25.54759871,91.64194826,5.702484758,282,650,coconut
26.37978453,91.49882979,5.547594847,245,660,coconut
27.45907759,92.90736493,5.836075368,323,670,coconut
27.02269204,95.71935435,6.231662767,371,680,coconut
28.98545306,90.73966792,5.718120393,229,690,coconut
26.1055118,91.52421214,5.852038202,245,700,coconut
25.0707247,95.02156793,5.547933273,366,710,coconut
25.54963273,96.92786777,6.156259104,310,720,coconut
28.56973521,95.67906668,6.436314406,291,730,coconut
26.07010807,96.7036223,5.981169595,354,740,coconut
25.51791333,94.38420565,6.271952833,258,750,coconut
25.9490364,94.73860514,6.470465614,265,760,coconut
28.2974764,95.41122824,6.141502001,222,770,coconut
29.56549169,91.40896307,5.826381164,261,780,coconut
29.69952329,95.21224392,6.342463714,302,790,coconut
26.14162144,93.28415295,6.071897347,294,800,coconut
26.00175125,94.79998418,6.331051715,240,810,coconut
27.15116142,91.48889469,6.413184638,347,820,coconut
28.97318719,98.09861043,5.50158009,340,830,coconut
26.13958446,96.38580769,6.338720873,259,840,coconut
25.51618488,94.33465411,6.015672239,381,850,coconut
27.55821802,99.98187601,5.735364307,365,860,coconut
27.81132822,97.48410555,6.465906333,227,870,coconut
25.60033702,99.7240104,5.855457599,355,880,coconut
26.91641934,99.84671638,6.318552973,383,890,coconut
29.1797902,90.27214288,6.006784979,392,900,coconut
26.44600063,98.29937782,6.008386283,230,910,coconut
28.43572863,95.8840407,5.665785202,321,920,coconut
28.94099669,93.00109012,5.764615485,269,930,coconut
26.45488737,93.45042636,5.901495544,255,940,coconut
25.79490531,93.84150618,5.779032666,298,950,coconut
26.93141945,98.80313612,5.67154928,293,960,coconut
24.40228894,79.19732001,7.231324765,260,970,cotton
23.09595631,84.86275707,6.925412377,256,980,cotton
23.9656349,76.97696717,7.633437412,249,990,cotton
24.88738107,75.62137159,6.827354668,214,1000,cotton
25.36243778,83.63276077,6.176716425,389,1010,cotton
24.69457084,81.7358876,6.628722836,320,1020,cotton
25.0017188,80.53965818,7.256877571,330,10,cotton
22.45942937,81.30681027,6.443785385,288,20,cotton
23.60564038,79.29573149,7.723240151,354,30,cotton
24.58453146,79.12404171,5.947448589,292,40,cotton
23.0865933,83.55546146,7.227745516,274,50,cotton
23.5000992,83.63488952,6.219469084,316,60,cotton
24.1472953,75.88298598,6.021439523,358,70,cotton
24.69315538,84.84422454,6.253343655,353,80,cotton
24.484692,84.44932014,6.187455799,380,90,cotton
24.49112609,82.24415809,7.057693366,328,100,cotton
23.47986888,81.73049149,6.720449769,225,110,cotton
24.18586246,76.04203958,6.431689506,357,120,cotton
25.00755095,78.17952126,7.453106264,364,130,cotton
25.99237426,77.0543546,7.368258226,354,140,cotton
23.66457347,81.69105088,7.352401887,233,150,cotton
25.66891439,81.38103349,6.652143699,385,160,cotton
22.04612876,84.62978302,6.144631795,335,170,cotton
22.4204752,84.55794703,7.318802162,328,180,cotton
25.03149561,82.21276599,7.954629324,337,190,cotton
23.53371386,77.21705554,6.207652157,271,200,cotton
22.77076388,82.5993307,6.631005298,370,210,cotton
25.49848236,79.9751579,7.306918817,295,220,cotton
25.248679,83.4630147,5.898293044,221,230,cotton
22.78249615,77.51235009,7.238566893,233,240,cotton
23.37044424,77.43198948,7.977651226,295,250,cotton
24.86560781,78.22080815,5.983075895,312,260,cotton
24.14386157,84.51591287,6.785723961,314,270,cotton
25.03300222,79.04368718,7.393441155,380,280,cotton
23.65724079,84.47601498,6.486068274,363,290,cotton
25.54359718,84.09229796,7.175934962,356,300,cotton
22.00085141,79.47270984,7.388265888,219,310,cotton
23.64328417,78.1258666,6.10539819,314,320,cotton
23.96436009,78.02763149,6.419536555,288,330,cotton
24.65425757,75.6350708,6.307585854,300,340,cotton
24.3017998,84.87668973,6.93221485,268,350,cotton
24.29144926,81.02453404,7.810865753,204,360,cotton
24.29470232,84.61527627,6.527541661,294,370,cotton
25.72180042,81.19666206,7.569454601,201,380,cotton
24.87663664,76.30050373,7.041065585,294,390,cotton
22.60612115,77.34264002,7.208795456,308,400,cotton
23.86814008,75.68339729,6.814341946,222,410,cotton
23.41022496,76.43836957,7.442217061,317,420,cotton
24.96440768,81.31677618,6.854558957,391,430,cotton
25.16820129,80.30351815,7.884550475,254,440,cotton
22.72767171,77.07598065,6.006085786,205,450,cotton
22.45145981,76.25674874,7.432043735,366,460,cotton
23.04920461,75.53835214,6.498052108,200,470,cotton
25.29250148,75.66653335,6.205263534,313,480,cotton
22.95604064,82.33733678,6.360812227,250,490,cotton
22.80213132,84.14668447,7.046607434,218,500,cotton
23.54234715,75.98203329,7.947011366,279,510,cotton
24.41212325,80.80343786,6.281913858,288,520,cotton
22.94276687,75.37170612,6.114525877,276,530,cotton
25.53676123,81.13668716,6.753978061,321,540,cotton
25.32023717,81.79475917,7.425041316,248,550,cotton
22.426733,81.53480799,6.745104394,324,560,cotton
25.78544484,75.00539324,7.641116569,315,570,cotton
25.68959532,77.90621048,6.470135478,385,580,cotton
22.14593688,82.8597549,7.091992365,236,590,cotton
25.07278712,82.50257909,6.520403794,225,600,cotton
22.21506982,76.17851932,6.127939628,314,610,cotton
23.9643129,76.59175937,7.994679507,261,620,cotton
25.40059227,76.53237965,7.524707577,336,630,cotton
23.7805123,83.03878838,7.827877818,274,640,cotton
24.16402322,76.7433897,6.436691764,240,650,cotton
25.31468463,77.91757121,5.907930899,393,660,cotton
22.60361557,80.3509046,6.135025006,298,670,cotton
22.9535715,78.71555832,6.044556594,315,680,cotton
22.74446976,80.41198458,7.59781958,251,690,cotton
23.80834611,83.91902605,6.691268104,223,700,cotton
25.46228792,81.56641891,6.175492306,398,710,cotton
25.96779712,81.97904282,7.272316209,304,720,cotton
25.5308271,80.04662756,5.801047545,303,730,cotton
24.43847399,81.69801729,6.757457943,315,740,cotton
23.03887865,76.47039772,6.983395573,351,750,cotton
23.51308653,76.72621429,7.976889498,223,760,cotton
22.75805656,76.75768356,6.558902588,212,770,cotton
24.71252544,77.7293114,7.979090365,363,780,cotton
23.45969093,82.44777468,7.903528673,378,790,cotton
25.5503704,77.85055621,6.73210948,229,800,cotton
22.08458267,82.82904143,6.691690476,261,810,cotton
24.68854799,78.51206972,7.839849298,372,820,cotton
25.84997269,84.16855231,6.61448588,267,830,cotton
22.46054478,75.40989245,7.456971816,223,840,cotton
23.65629976,77.52425987,7.2942193,269,850,cotton
22.00817088,81.83896111,7.762647875,207,860,cotton
24.32630461,80.13456404,6.363406102,217,870,cotton
22.92360984,82.68738535,7.63737841,337,880,cotton
23.43821725,78.63388824,6.200671976,389,890,cotton
22.10718988,78.58320116,6.364729934,277,900,cotton
23.03814028,76.11021529,6.913678684,261,910,cotton
24.54795322,75.39752705,7.766259769,363,920,cotton
23.73868041,75.77503808,7.55606399,363,930,cotton
22.31871914,83.86129998,7.288377241,358,940,cotton
25.52468965,72.24850829,6.002524871,235,950,jute
26.59104992,82.94164078,6.033485257,332,960,jute
25.29781791,86.8870535,7.121933579,380,970,jute
25.72100868,88.16513579,6.207459637,359,980,jute
23.58419277,72.00460848,6.090060478,291,990,jute
25.31042337,72.01364411,6.346715209,271,1000,jute
23.41798979,85.08640476,6.661957897,323,1010,jute
24.35564134,88.80391021,6.176860192,328,1020,jute
26.284017,75.14640198,7.251847296,236,10,jute
25.13842773,83.12053888,6.386259978,287,20,jute
24.88692811,71.91711523,7.319735475,219,30,jute
25.75734909,88.36668522,6.025028997,300,40,jute
23.12844351,74.68322732,6.344751947,217,50,jute
24.9949957,88.95692783,7.02777956,308,60,jute
25.21622704,70.88259632,7.299304715,229,70,jute
24.39736241,79.26861738,7.014063944,288,80,jute
23.31410442,71.4509053,7.488014404,312,90,jute
25.72668885,81.86171563,6.626503893,339,100,jute
26.96656378,78.21047693,6.239011,214,110,jute
